comments,rating,helpful,label
Got it for boyfriend and he loves it!,5,0,Good
Great product amazing fast shipping,5,0,Good
good,5,0,Good
My grandson love this game,5,0,Good
Best video online gaming,5,0,Good
Excellent,5,0,Good
came on time and the guys love playing it,5,0,Good
Perfect Christmas ; can't get enough of this game,5,0,Good
"Great gift to my husband, he love it!",5,0,Good
Very Good and enjoying playing this game,5,0,Good
Love the new motion sensors that ps3 didnt have.,5,0,Good
"Great game, I'm very happy with it!",5,0,Good
Great,5,0,Good
Fast shipping and great price,5,0,Good
Awesome game. Best in the series so far.,5,0,Good
El juego me llego 5 días antes sin ningún detalle bien cuidado todo exelente<br>Cero rrayones de ningún tipo<br>Totalmente recomendado,5,0,Good
one of the best gta ever,5,0,Good
It's my favorite game.,5,0,Good
Awesome game. One of the best on any system.,5,One,Good
Best game ever made (hands down)!,5,0,Good
on time and very fun,5,0,Good
Just Great! - Simplemente excelente!,5,0,Good
Very good,5,0,Good
YEP,5,0,Good
Good as expected.,5,0,Good
uhh yeah you already know. it's GTA mannnnn,5,0,Good
Fantastic graphics favorite game of all time,5,0,Good
Yes and I love it thank u,5,0,Good
Stars speak for themselves in this one,5,0,Good
"Delivery was quick, &amp; my boyfriend was thrilled!",5,0,Good
Exactly what you expect.,5,0,Good
Todo en orden,5,0,Good
Buen precio,5,0,Good
The greatest game in these years.,5,0,Good
It was all good.,5,0,Good
My son loves it.,5,0,Good
How could this not get five stars????,5,0,Good
Of course 5 stars is GTA V,5,0,Good
Love it i own both PS3 and PS4 versions,5,0,Good
Good fun,5,0,Good
It was cool!!!!!!,5,0,Good
Great,5,0,Good
Yup.,5,0,Good
Muy buen juego,5,0,Good
Thanks,5,0,Good
"Buen juego. La caja llegó rota en la parte superior, deberían de enviarlo en caja de cartón y no en bolsa de papel para protegerlo.",3,0,Normal
Fun game and first person makes this game amazing,5,0,Good
Great buy,5,One,Good
"Awesome game,great graffics",5,0,Good
Great game. Good price.,5,0,Good
Excelente calidad,5,0,Good
Amazing,5,0,Good
Best of the best sir,5,0,Good
Great game and in first person mode is fantastic.,5,0,Good
"Excellent, thank you, arrived in record time.",5,0,Good
Me llegó en un día y todo venia en orden mi primera compra y la primera de muchas musas totalmente recomendable,5,0,Good
On time and what it was supposed to be.,5,0,Good
Excelent game! But a little problem with the internet.,5,0,Good
It's arrived early. Love the game.,5,0,Good
"Very very good, wonderful story and picture perfect",5,0,Good
Stupidly good game!,5,One,Good
Best game ever if you are a grown up!!,5,0,Good
One of the best next gen remake !,5,0,Good
"Love the game, it has a lot of playability",5,0,Good
It was so amazing and cool,5,0,Good
no doubt,5,0,Good
Great game!!,5,0,Good
Exciting !!,5,0,Good
Good game much better quality on the ps4,5,0,Good
"Fantastic game, amzing graphics and storyline",5,0,Good
Best game ever,5,0,Good
yes i loved it,5,0,Good
Must have game if you have PS4 consoles,5,0,Good
Amazing,5,0,Good
very good,5,0,Good
"This is a Christmas present, so I don't know whether this is good, except my nephew said it was good.",3,One,Normal
Not much to say that i love this game,5,0,Good
Bought for my son and he loves it,5,0,Good
El producto en perfectas condiciones. Y llego antes de lo previsto. Perfectamente empaquetado para no sufrir ningun tipo de daño.,5,0,Good
This is great,5,0,Good
Cool,5,0,Good
Me llego antes de tiempo esperado y es un excelente juego altamente recomendable fue lo que esperaba .. .. ..,5,0,Good
GOOD PRICE,5,0,Good
Good product.,5,0,Good
Real great game.,5,0,Good
great game good price fast delivery,5,0,Good
The game didn't have not 1 scratch. Thanks.,5,0,Good
delivered promptly and as expected,5,0,Good
Awesome upgrade from old gen.,5,0,Good
"El juego excelente recomendable, el unico problema que tuve con este pedido es que ups trata sus paquetes de la patada venian dos cds mas dentro del pedido y las cajas venian cuarteadas y en especial este juego venia raspado de las esquinas.",5,6,Good
fun game excellent music and graphics,5,0,Good
gran juego,5,0,Good
日本版でプレイしていたが、海外の友達とサーバー繋がらなくて困ってた。<br>これだと世界中のプレーヤーと遊べて最高です。,5,9,Good
This Is My Favorite Game Of All Time,5,0,Good
Best GTA game so far.,5,0,Good
Perfect,5,0,Good
Great timing and the game works perfectly,5,0,Good
"excellent game, fast shipping.",5,0,Good
Love this game.,5,0,Good
おもしろい。外国人キッズの発狂がきけてとても嬉しい気分ですわ,5,10,Good
"Great purchase, great price.",5,One,Good
"Love the game, perfect condition, no problems",5,0,Good
"Fantastic graphics for a fantastic game, very happy!",5,0,Good
Genial,5,0,Good
Fun game. Good price and fast shipping.,5,0,Good
Amazing game!,5,0,Good
Fantastic story<br>Great game to play with friends,5,0,Good
問題なし、遊んでいます。<br>付いてる地図もすごく役に立ちました。WWW,5,One,Good
"Es un juego en el que aparte de siempre poder estar haciendo algo, todas las actividades son divertidas! ni hablar del GTA online, excelente trabajo de Rockstar!!!!",5,0,Good
"de primera, gracias",5,0,Good
Good!!!,5,0,Good
great,5,0,Good
Just awesome,5,0,Good
"Totally awesome game, extremely long story line.",5,0,Good
Excellent and good quality,5,0,Good
Game was perfect and was delivered on time.,5,0,Good
A+,5,0,Good
son loves the game and it shipped quickly,5,0,Good
EXCELLENT,5,0,Good
Excellent item ! A+++++,5,0,Good
Bought it for my grandson. He loves it.,5,0,Good
This video was enjoyed by everyone who played.,5,0,Good
came on time and my son loves it!,5,0,Good
Gift.  My son in law loves it,5,0,Good
I bought this and was so excited to play and when it came I opened the case and Persona 5 was in the case... You do not understand how pissed I was,1,2,Bad
"Well developed game, love the graphics.",5,0,Good
"I love it, best game",5,0,Good
Love the game.,5,0,Good
Terrific!,5,0,Good
Awesome game. 5 stars.,5,0,Good
You must play it again on new generation,5,0,Good
Its GTA V what else can I say,5,0,Good
Excellent,5,0,Good
One of the best games out there,5,0,Good
Good,5,0,Good
Grand Babies love it!,5,0,Good
Original packaging.,5,0,Good
One of the better ps4 game. 100% recommended,5,0,Good
Grandson loved this gift!,5,0,Good
Came exactly when it said it would great!,5,0,Good
Yes,5,0,Good
Awesome as expected. Fast delivery.,5,0,Good
Came earlier and is excellent quality,5,0,Good
Arrived on time. Great game,5,0,Good
Awesome fun game,5,0,Good
thank you great game,5,0,Good
Son loves it!!!,5,0,Good
My sons favorite game.,5,0,Good
Thank you,5,0,Good
Good,5,0,Good
Best GTA yet!,5,0,Good
So much fun!,5,0,Good
The best game in the world,5,One,Good
Arrived on time and worms great!,5,0,Good
was good price,5,0,Good
I mean come on.,5,0,Good
Love this game,5,One,Good
My Uncle loved it!,5,0,Good
Best game ever with an HD upgrade,5,0,Good
Good.,5,0,Good
Excelente,5,0,Good
Received the game quickly with everything included!,5,0,Good
Nice gift,5,0,Good
😌Very good game i love it💙,5,0,Good
Great product and fast shipping!!,5,0,Good
"Very fun, lots of hours sunk in",5,0,Good
Awesome!!!!!!,5,0,Good
Awesome!!!!!!,0,0,NA
"Great item, thanks! :)",5,0,Good
It's good,5,0,Good
Good!,5,0,Good
Online is awesome,5,0,Good
Nice,5,0,Good
Love this game!!,5,0,Good
This is a perfect game,5,0,Good
excellent seller. 100% recommended,5,0,Good
Awesome game I love it,5,0,Good
Perfect.  All as expected.,5,0,Good
The Game that made history,5,0,Good
As advertised,5,0,Good
Bought as a gift,5,0,Good
Awesome and on time,5,0,Good
Great game ah must buy,5,0,Good
very good fit and lasting.,5,0,Good
Excellent Condition!!,5,0,Good
Very entertaining escape from reality.,5,0,Good
Awesome game great price...,5,0,Good
One hell of a game.,5,0,Good
Loved it and loved the price!!,5,0,Good
"Arrived promptly, works well.",5,0,Good
Perfect😎👌,5,0,Good
Awesome<br>Best Game in the world,5,0,Good
Awesome,5,0,Good
I Like this plays,5,0,Good
Great game!,5,0,Good
a lot fun little violent,5,0,Good
Nice video game,5,0,Good
I was very pleased with my purchase.,5,0,Good
best game i ever played,5,0,Good
En tiempo y forma,5,0,Good
"Amazing game, always enjoyable",5,0,Good
I enjoying with that,5,0,Good
It's GTA at it's best.,5,0,Good
I love it,5,0,Good
Excellent graphics and 100% image quality.,5,0,Good
"Excellent, product as described, delivered as promised.",5,0,Good
Thanks,5,0,Good
VERY VERY GOOD.THANK YOU.,5,0,Good
great story line and graphics.,5,0,Good
Great game!,5,0,Good
Great game， I love it,5,0,Good
The kids love driving and killing people!,5,One,Good
Great,5,0,Good
great game fast delivery,5,0,Good
very good,5,0,Good
"so far so good, good graphics",5,0,Good
Excellent,5,0,Good
Another spectacular piece by Rockstar,5,0,Good
Excelent game,5,0,Good
"Excellent, no problems!",5,0,Good
Best game i have ever played,5,0,Good
Worked great,5,0,Good
Great,5,0,Good
Thank you,5,0,Good
exc ellent,5,0,Good
LOL. The game is fun. Nuff said.,5,0,Good
"Excelente juego llego en el tiempo estimado, sellado y bien protegido sin duda alguna volveria a comprar juegos con ellos",5,0,Good
TIME WELL SPENT,5,0,Good
this item is legitness,5,2,Good
Excellent Thank you!,5,0,Good
Nice,5,0,Good
I like this game,5,0,Good
its good! i love this game.,5,0,Good
Delievered on time and AWESOME GAME! :D,5,0,Good
Best Game ever.,5,0,Good
"great game, as described",5,0,Good
Great game looks good on the ps4,5,0,Good
Vrey good,5,0,Good
amazon service is always great! A+++,5,0,Good
thanks😘😘😘,5,0,Good
Amazing game,5,0,Good
The graphics are 5 out of 5,5,0,Good
Works great,5,0,Good
Perfect deal nice game worth buying,5,0,Good
Good,5,0,Good
Awesome!,5,0,Good
"great game, love killing the coons",5,0,Good
Love it.,5,0,Good
Awesome game!!!,5,0,Good
Good,5,0,Good
Great game,5,0,Good
"Barely any scratches, works great",5,0,Good
"Very good, but no the Code",5,0,Good
Booty magic,5,0,Good
Gift,5,0,Good
Came on time Brand New thanks,5,0,Good
Received package with a broken case.,2,0,Bad
Perfect and great game,5,0,Good
Excelente,5,0,Good
Awesome game!!,5,One,Good
Loved everything!,5,0,Good
"El juego por si solo es bueno, el precio que aquí ofrecen es el mas bajo del mercado y llegó antes del tiempo estimado.",5,0,Good
very gooooood.,5,0,Good
まだ遊んでないです。なかなか面白そうなので、たのしみにしてます。,5,2,Good
Love playing this..,5,0,Good
Fun game.,5,0,Good
reasonable price. thank you!,5,0,Good
Best game in ps4 so far...,5,0,Good
Love this game!,5,0,Good
fast international dilivery. Reasonable price,5,0,Good
it was very good.,5,0,Good
I like it,5,0,Good
Worth playing again no doubt,5,0,Good
Love this game...,5,0,Good
Fast service no complaints THUMBS UP,5,0,Good
Very timely delivery and great product.,5,0,Good
Lots of action and fun!,5,0,Good
"awesome, my sons love the game.",5,0,Good
"Good product Good supplier,Good price.",5,0,Good
Well worth  $65 :),5,0,Good
online mode is awesome,5,0,Good
Yes he is enjoying the game,5,0,Good
Lowest posted price and shipped quickly.,5,0,Good
Best game I've played.,5,0,Good
very good product !!,5,0,Good
NEW,5,0,Good
great graphics on the ps4,5,0,Good
Great game,5,0,Good
good item arrived on time,5,0,Good
Excelent!,5,0,Good
Even better than i thought!!!!!!!,5,0,Good
This game goes too slow.,2,0,Bad
very good game,5,0,Good
Too complicated just wanted to<br>Run from<br>The cops 😅,2,0,Bad
Buy it you won't regret it.......,5,0,Good
ordered for a relative to give.,5,0,Good
Great product!,5,0,Good
One of my husband's favorite games.,5,0,Good
Great game!,5,0,Good
Great game. Updated graphics are noticeable.,5,0,Good
"Wonderful game, love the heists.",5,0,Good
Great game,5,0,Good
i love it,5,0,Good
"Great game, just missing the heist.",5,0,Good
Gta 5 is a stunning masterpiece,5,0,Good
"Good game, came quick. Thanks",5,0,Good
Awesome game,5,0,Good
Still as much fun as before,5,0,Good
Great game!,5,0,Good
Thank You,5,0,Good
Liked it,5,0,Good
Awesome.....,5,0,Good
🆙,5,0,Good
"Great game , must play",5,0,Good
excellent product,5,0,Good
Good game but online mode gets a bit laggy and PSN server are pretty bad.,3,0,Normal
great,5,0,Good
Great game,5,0,Good
The cover was broken a little bit,3,0,Normal
love it,5,0,Good
the best game in the world,5,0,Good
Game was in great condition,5,0,Good
Fantastic game and nice plots.,5,0,Good
"grandioso juego, excelentes condiciones, ya seria el colmo que un juego llegue en malas condiciones,  el mejor precio del mercado",5,0,Good
best game ever,5,0,Good
fun game,5,0,Good
Still fun the second time around.,5,0,Good
Love it,5,0,Good
