comments,rating,helpful,label
Great,5,0,Good
Good,5,0,Good
happy with the product,5,0,Good
"It's a very safe purchase, you'll never get bored of playing this excellent game! One of the best games for PS4",5,0,Good
Great game!,5,0,Good
nausea,5,0,Good
It's okay i guess,5,0,Good
Came in brand new!,5,0,Good
Good overall.,5,0,Good
Five Stars,5,0,Good
great game,5,0,Good
Good !!,5,0,Good
Excellent and fast service,5,0,Good
"This Game is GARBAGE.  I do not recommend this game to no one.  If you are a parent dont buy this game for your kids, all it does is dropF-BOMBS, $h1t and MFBombs.  DO NOT BUY THIS GAME. DONT WASTE YOUR MONEY. I played it one time and lost my interest with all the curse words this game has. I traded it for PSN Cards. And bought some movies with them.",1,3,Bad
Great,5,0,Good
raise,5,0,Good
Love it! Great deal,5,0,Good
My husband loves it,5,0,Good
Good,5,0,Good
Far exceeded my expectations.,5,0,Good
Good,5,0,Good
married,5,0,Good
Great,5,0,Good
Great graphics and gameplay!!!!!!,5,1,Good
"The game is very spot, entertaining the excellent graphics, the price the best in the market, the package reached me earlier than expected.",5,0,Good
Excellent,5,0,Good
1080p is awesome,5,0,Good
great game,5,0,Good
Awesome Game !!!,5,0,Good
i like this,5,0,Good
Its the best,5,0,Good
I love it.,5,0,Good
My brother loves it!!!,5,0,Good
No comment ...,5,0,Good
Super,5,0,Good
The best GTA yet,5,0,Good
perct,5,0,Good
Love it.,5,0,Good
Love this game,5,0,Good
Great,5,0,Good
great quality...fast shipping!,5,0,Good
A masterpiece enough said,5,0,Good
Best Game Ever,5,0,Good
game case came broken but great game,3,0,Normal
Perfect Condition!,5,0,Good
Awesome!,5,0,Good
love this game!!,5,0,Good
Sick Game,5,0,Good
They love it.,5,0,Good
"It's great, excellent!",5,0,Good
Excellent,5,0,Good
THNX,5,0,Good
Good,5,0,Good
Great game,5,0,Good
After all ... the North American version of the GTA ... the best ... (convinced),5,3,Good
excellent,5,0,Good
It's the tops,5,0,Good
worth the price,5,0,Good
Great game,5,0,Good
I love it!!!!!,5,0,Good
So Nice！,5,0,Good
Well worth purchasing,5,0,Good
Rock Star Rocks!,5,0,Good
Brand New,5,0,Good
Good Game,5,0,Good
Very good,5,0,Good
Good,5,0,Good
Excellent,5,0,Good
Love my game,5,0,Good
Very Good Game,5,0,Good
Great game.,5,0,Good
Good,5,0,Good
Best game ever,5,0,Good
all good,5,0,Good
That is all,5,3,Good
Amazing game,5,0,Good
great game,5,0,Good
VERY GOOD,5,0,Good
Best Game Ever,5,0,Good
Excellent game.,5,0,Good
"He arrived earlier than expected, in good condition. The game is incredible, there is no reason to complain. 100% recommended",5,0,Good
Great game,5,0,Good
Very good,5,0,Good
Very Good!,5,0,Good
It's Great,5,0,Good
10/10,5,0,Good
Great Product.,5,0,Good
"Excellent game and I arrive in good condition, of the few games that I need to play and at a good price.",5,0,Good
Excellent,5,0,Good
so goch,5,0,Good
Ok,5,0,Good
very good game,5,0,Good
Good,5,0,Good
Loved it,5,0,Good
nausea,5,0,Good
"This game is already several years old but it is an excellent game, it is worth buying it for its interesting story.",5,0,Good
She loves it,5,0,Good
FUN Game!,5,0,Good
Excellent production,5,0,Good
Just as described.,5,0,Good
Hours of entertainment,5,0,Good
"Awesome, hands down",5,0,Good
excellent,5,0,Good
Very good!,5,0,Good
the best game,5,0,Good
Best game ever.,5,0,Good
Nice game soft.,5,0,Good
Great,5,0,Good
Good,5,0,Good
"I arrive on time and in good condition, without a doubt a game you must have. The best of PS4",5,0,Good
Excellent game.,5,0,Good
Love it,5,0,Good
The best!,5,0,Good
Awsome,5,0,Good
Good Game,5,0,Good
Good Game!,5,0,Good
Love it,5,0,Good
Amazing game.,5,0,Good
Love it,5,0,Good
Good Game,5,0,Good
Game is dope,5,0,Good
Yes it Works,5,0,Good
She was happy.,5,0,Good
Just love it!,5,1,Good
Love it.,5,1,Good
Awesome game!,5,0,Good
Excellent,5,0,Good
great item.,5,0,Good
Awesome Game 10/10,5,0,Good
Excellent thanks,5,0,Good
Best Game N/A,5,0,Good
So go you!,5,0,Good
Best game ever,5,0,Good
Awesome game.,5,0,Good
Amazing game!,5,0,Good
Good,5,0,Good
Great game,5,0,Good
Good,5,0,Good
Great game,5,0,Good
:),5,0,Good
Good Game,5,0,Good
Good Game,5,0,Good
Awesome,5,0,Good
Perfect condition but hated the game,3,0,Normal
Too dope!,5,0,Good
Great game,5,0,Good
"My son wanted GTA V online, and this was not online",3,0,Normal
Hell yeahhhh,5,0,Good
Amazing game!,5,0,Good
Amazing,5,0,Good
everything perfect,5,0,Good
Great game,5,0,Good
Nice game,5,0,Good
Likes IT,5,0,Good
Great Price,5,0,Good
Good. She arrived earlier than expected and in good condition. This father is nothing else to be able to play it.,4,1,Good
Excellent ... !!!!,5,0,Good
"I arrive before the estimated time without any problem, the completely new and sealing game definitely recommended ... . . .",5,0,Good
awesome!,5,0,Good
Very good,5,0,Good
"Perfect, thanks.",5,0,Good
"A very entertaining game, hrs and hrs of fun in this new adventure of the GTA, apart came on time and without any problem.",5,0,Good
"The story is luxurious and the online game is not saying hours and hours of play, I highly recommend it",5,0,Good
Good,5,0,Good
Very fun,5,0,Good
I arrived early even though they sent it from the USA. I arrive in very good condition all closed. It was sent by DHL and the tracking updates were very good,5,4,Good
Excellent,5,0,Good
nice,5,0,Good
vary happy,5,0,Good
Awesome deal!,5,0,Good
OK,5,0,Good
sweaty game,5,0,Good
Fun Game,5,0,Good
Good,5,0,Good
Good,5,0,Good
Awesome,5,0,Good
Good,5,0,Good
Excellent,5,0,Good
Amazing !!!,5,0,Good
Triple OG,5,0,Good
Because the game is very good. The game is very fun.  I recommend it to all my friends.,5,0,Good
great game!,5,0,Good
best,5,0,Good
VERY GOOD !!!!!!,5,0,Good
great,5,0,Good
It works.  It better.,3,0,Normal
FUN GAME,5,0,Good
Good,5,0,Good
Amazing,5,0,Good
Good,5,0,Good
Cool Game,5,0,Good
It's GTA,5,0,Good
Awesome !!!,5,0,Good
Excellent,5,0,Good
Good,5,0,Good
Love it,5,0,Good
A good game and is cool the shipment was somewhat late but to be imported it is very good. : V XD,5,0,Good
Good,5,0,Good
Lovely game,5,0,Good
Awesome game,5,0,Good
Satisfied,5,0,Good
Great Buy,5,0,Good
Great Game,5,0,Good
Very good,5,0,Good
nice item,5,0,Good
Very good,5,0,Good
Very good,5,0,Good
Excellent,5,0,Good
Great product!,5,0,Good
Great game,5,0,Good
excellent,5,0,Good
Awesome,5,0,Good
Good,5,0,Good
Great game,5,0,Good
Very fun,5,0,Good
Great game,5,0,Good
Thank you,5,0,Good
Excellent,5,1,Good
Good,5,0,Good
Great remaster.,5,0,Good
Excellent,5,0,Good
Good,5,0,Good
Excellent Product,5,0,Good
Thank you,5,0,Good
Good,5,0,Good
Excellent game!,5,0,Good
Perfect,5,0,Good
Great game!!,5,0,Good
Great !!!!!!,5,0,Good
Trouble,5,0,Good
Fantastic game!,5,0,Good
"I can play in Korean, but I don't understand.  Is the Japanese version released?",1,5,Bad
Love it,5,0,Good
Great Game.,5,0,Good
Excellent !!!,5,0,Good
Love it,5,0,Good
Great poison!,5,0,Good
Amazing game ..,5,0,Good
Amazing,5,0,Good
Good,5,0,Good
Good,5,0,Good
nausea,5,0,Good
great,5,0,Good
Good,5,0,Good
Good,5,0,Good
Perfect.,5,0,Good
Good!,5,0,Good
Perfect!,5,0,Good
Perfect.,5,0,Good
Good,5,0,Good
Thanks,5,0,Good
Perfect,5,0,Good
Awesome,5,0,Good
nice,5,0,Good
VG,5,0,Good
Awesome !!!!!!!,5,0,Good
Good,5,0,Good
Amazing.,5,0,Good
a,5,0,Good
Excellent,5,0,Good
"An excellent game. Of the best!! I highly recommend it. There was no delay with shipping by the supplier, I recommend it without a doubt and Amazon with excellent service.",5,0,Good
Fun,5,0,Good
Good,5,0,Good
Good,5,0,Good
Great!,5,0,Good
sweat,5,0,Good
Great!,5,0,Good
excellency,5,0,Good
Good,5,0,Good
Great,5,0,Good
wow,5,0,Good
Ok,5,0,Good
great,5,0,Good
"Take into account that there is availability, so the product will not take anything to reach them ... this gauge is more than glorious.",5,0,Good
Fantastic !!!!,5,0,Good
It came it and was excited but after many attempts to get the PS4 reading the disc. Midway downloading something in-game I got alerted by a “Disc Is Unreadable” message. Something like that,1,0,Bad
"Best game in history. Rockstar is a guarantee. 3 years after his debut, GTA V remains the king.",5,0,Good
Great!!!,5,0,Good
Awesome,5,0,Good
perfect,5,0,Good
Amazing,5,0,Good
Excellent !!!,5,0,Good
Awesome!,5,1,Good
nickel,5,0,Good
awesome,5,0,Good
Excellent!,5,0,Good
excellency,5,0,Good
Awesome!,5,0,Good
eagle,5,0,Good
...seriously,5,0,Good
The shipment was much faster than I expected despite being an import product. The game came in excellent condition and without any problem.,5,8,Good
Everything very well the game I got a completely new sea,5,0,Good
"A Remastered that I already hoped to buy and at a very good price, recommended the game and seller, just what I asked and on time. No doubt, flight to buy with them.",5,0,Good
"Package in excellent condition, delivery time 4 days, which can say about the game everyone knows it is an excellent recommended game.",5,5,Good
"Great graphics but only some of the tasks come up. After unsuccessfully trying all means in blogs to fix this bug, I exchanged the DVD because of this (great service from Amazon) but the replacement DVD brings up even fewer tasks.",2,0,Bad
Have some issues while trying to install it.,3,0,Normal
"I've had multiple discs stop working after around a year or so, no scratches, no smudges, adult handled, and properly stored. Rockstar will replace the disc if you pay them another $20 which is ridiculous when it is a problem with their pressing.",1,1,Bad
"I order my order on January 5, they sent it for UPS and as of Friday, January 22, it has not arrived a period of 13 days habilies (17 natural days) the order was stagnant in Chula Vista California from the January 14, I live in Tijuana a neighboring city to Chula Vista Ca, so there is no pretext so as not to have delivered it in time, it is not that as I live in the most remote corner of Mexico, 8 days lasted telling me that they were trying to make The delivery until I took me and contacted them on January 22, that was when Amazon preferred to reimburse my money, they made me waste my time, I want to play the game and not an apology offered me. I had never happened to me, they always send things for DHL and they give me to the door of my house, I don't know why they choose mediocre carriers like UPS",1,3,Bad
"I bought this game thinking it would be better than the ps3 version, but it ended up being the same as the ps3. Online is always unable to load and when it does it ends up booting me off the servers.",2,0,Bad
The disc don’t working I need a refund,1,0,Bad
"I like this game but it didn't work on my ps4, but it didn't work. It popped up on the screen on the PlayStation but it kept on saying that it needed more room for storage even tho it had plenty of room in the storage and it kept on saying that an error had occurred.",1,1,Bad
"I love this game which is why I bought it for ps4 but when I received it from HubbaGames, I opened my package to a lotion/grease covered game that looks like it came from a trash can. I hope the game works when I open it but for packaging, shipping and handling, this order receives a 1 star.",1,0,Bad
"The game on PS3 was good, this is a nightmare. Only half the preorder bonus is there, no game saves and the links in the ""support"" email are dead. You only want to read oops, sorry. The content you have requested no longer exists so many times. So far I think I have been screwed. What good is an unplayable preorder?",1,8,Bad
My grandsons loved it.,3,2,Normal
"Delivery very fast. Buy the game to a super incomparable price. Excellent Amazon service, continue like this I like your professionalism.",5,0,Good
"Sandbox type game, a classic that will keep you for hours. The album came according to the estimated time in good condition",5,0,Good
The game case came already cracked...great :woman_facepalming_dark_skin_tone:,1,0,Bad
Same exact game as ps3,3,0,Normal
"No me gusto ya that el juego never llego me if he delayed but from a month to warn the last one that in the sneakers in the existence, I believe in the hay en exists in the deberían to publish a joint, if by my ninfuna ninfuna ESTRELLA, Le Doy joins because Asi me li refrais la page.",1,0,Bad
"The product came very well packed and quickly, it works perfectly and I will continue to buy at Amazon, because they have shown me seriousness and good merchandise.",5,0,Good
"I purchased this game for my nephew for Christmas and it wouldn't load, so I requested a return, explaining that it wasn't loading correctly and was approved for the return. Problem is, the seller charged me a $10.00 restocking fee.  Why would they charge me a restocking fee when the product they sent to me was defective??  Not at all happy about this.",1,0,Bad
"Amazon has had an excellent service but if they continue working with suppliers that the unicpo they have is fame they can affect their reputation, DHL messengers in a high manner said they would deliver it when they wanted to because they did not want to be diverted from their route, they delivered it 2 weeks after the order claiming absent recipient, when they never deigned to get to my house, the chat, telephone and mail of DHL pesimo service, they never attend to my city in my city have a lot of complaints this company, Amazon always pending and looking Solve the problem but in my opinion they should get rid of this supplier, I repeat many complaints for the same in my city. He removes it",1,6,Bad
It's good,3,0,Normal
Paid for a new copy of a gtav. Received a used copy with smudges on disk and oily finger print on front case. Casing wasn't factory plastic wrapped.Of course the game played fine. Just wished I received a new copy for paying at a new price.,1,1,Bad
the PS4 version is missing several missions in story mode due to a glitch. Don't buy this with hopes of getting 100% game completion because you will be highly disappointed.,2,1,Bad
Not appropriate for kids. I should have checked it out before I ordered it Not yalls fault.,2,0,Bad
"Extremely vulgar game! Buyer beware if you are buying for a child, there is A LOT of adult content in this game. It went back to the store! I should have researched It more before buying. It say M for Mature but in my opinion it should be labeled AO for Adult Only.  Use your discretion when choosing this game.",1,2,Bad
